datetime,Acanthoica_quattrospina,Akashiwo,Alexandrium_catenella,Amphidinium,Amylax,Apedinella,Asterionellopsis_glacialis,Bacillaria,Bacillariophyceae,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Ceratium,Ceratium_furca,Ceratium_fusus,Ceratium_lineatum,Chaetoceros,Chaetoceros_danicus,Chaetoceros_didymus,Chaetoceros_didymus_TAG_external_flagellate,Chaetoceros_peruvianis,Chaetoceros_similis,Chaetoceros_socialis,Chaetoceros_subtilis,Chaetoceros_tenuissimus,Chaetoceros_throndsenii,Chroomonas,Chrysochromulina,Chrysochromulina_lanceolata,Corethron_hystrix,Corymbellus,Coscinodiscus,Cylindrotheca,Cylindrotheca_min,Dactyliosolen_blavyanus,Dactyliosolen_fragilissimus,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophyceae,Dinophysis_acuminata,Dinophysis_norvegica,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Eucampia_morphytype1,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Gonyaulax,Guinardia_delicatula,Guinardia_delicatula_TAG_Amphidinium_grazing,Guinardia_delicatula_TAG_external_parasite,Guinardia_delicatula_TAG_internal_parasite,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Heterocapsa_triquetra,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leegaardiella_ovalis,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia_sulcata,Parvicorbicula_socialis,Phaeocystis,Phaeocystis_single,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_micans,Prorocentrum_triestinum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Pyramimonas_morphotype1,Radiozoa,Rhabdosphaera,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella_morphotype1,Stenosemella_pacifica,Stephanopyxis,Strobilidium,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_oculatum,Strombidium_wulffi,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_TAG_external_detritus,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnida,Tintinnidium_mucicola,Tintinnopsis,Tontonia_appendiculariformis,Tontonia_gracillima,Vicicitus_globosus,Warnowia,amoeba,ciliate,coccolithophorid,cryptophyta,flagellate,flagellate_morphotype1,flagellate_morphotype3,pennate,pennate_Thalassionema,pennate_morphotype1,pollen,shellfish_larvae,square_unknown,unknown2,zooplankton
2021-05-06 03:14:28+00:00,0,0,1,0,0,0,0,0,163,7,6,0,2,0,2,0,1,0,4,199,3,9,0,0,0,35,1,13,0,1,3,0,11,0,2,14,0,5,3,0,3,0,0,0,119,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,13,0,0,91,0,3,18,1,9,0,4,36,0,0,0,1,0,6,0,0,8,3,207,0,0,0,0,0,0,0,4,47,0,36,0,0,0,0,1,1,19,1,1,0,0,0,0,0,3,0,1,0,2,1,42,0,4,0,3,0,0,3,0,0,1,1,9,3,9,26,0,17,12,0,0,0,0,8,2,3
2021-05-06 03:38:46+00:00,1,1,0,2,1,1,0,0,64,9,14,0,5,0,3,0,0,1,8,357,8,24,0,0,0,49,0,3,1,0,1,0,10,0,1,29,0,4,3,0,0,0,0,0,105,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,2,32,0,0,23,0,2,31,0,4,0,26,38,0,0,1,4,0,9,1,0,10,15,131,0,4,0,0,0,0,0,2,113,0,24,1,0,0,0,9,1,38,0,0,0,0,0,0,0,0,0,0,0,3,6,39,0,10,0,2,1,0,3,0,0,1,8,5,5,5,25,0,4,66,0,0,0,0,3,1,0
2021-05-06 04:03:06+00:00,0,0,2,1,0,0,1,0,43,3,5,0,2,0,2,0,1,0,1,159,3,8,0,0,0,24,1,2,0,0,4,0,5,1,1,14,0,1,0,0,1,0,0,1,102,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,26,1,3,30,1,6,1,16,27,0,0,0,6,0,3,0,0,5,5,107,0,0,0,0,0,0,2,3,39,0,31,0,0,0,0,1,0,19,0,1,0,1,0,0,0,3,0,0,0,5,2,40,0,5,0,0,0,0,1,0,0,0,4,9,7,1,19,0,1,17,0,0,0,0,3,1,1
2021-05-06 04:27:23+00:00,0,0,2,1,0,0,0,0,41,6,4,0,2,1,2,0,0,1,1,113,3,5,1,0,0,15,0,2,1,0,2,0,4,0,4,18,0,3,2,0,3,1,0,1,112,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,23,0,4,35,1,5,0,8,28,0,0,1,0,0,5,0,0,3,8,157,0,1,1,0,0,0,1,9,22,0,23,0,0,0,0,4,1,13,0,0,1,0,0,0,0,1,0,0,0,7,0,38,1,7,0,2,0,0,1,0,0,0,4,6,4,5,25,0,5,15,0,0,0,0,4,0,0
2021-05-06 04:51:43+00:00,0,0,4,1,0,1,1,0,35,2,9,0,0,0,2,1,0,3,5,127,4,10,0,0,0,18,1,8,1,0,0,0,5,0,1,19,0,2,3,0,4,0,0,0,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,15,0,0,38,0,3,33,0,7,0,17,26,0,0,0,3,0,3,0,0,2,8,192,0,0,0,0,0,0,2,2,61,0,31,0,0,0,0,5,0,13,0,0,0,0,0,0,1,0,0,0,0,4,1,33,0,6,1,1,0,0,1,0,0,0,5,8,4,1,21,1,5,14,0,0,0,0,4,1,0
2021-05-06 05:16:02+00:00,1,0,1,1,0,0,0,0,71,13,10,0,2,1,2,0,0,2,11,328,13,13,0,0,0,49,1,3,1,1,3,0,19,0,2,31,1,3,3,0,0,0,0,1,103,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,12,17,0,0,37,0,3,32,0,7,0,24,36,0,0,1,5,0,6,0,0,5,13,178,1,2,0,0,0,0,0,8,109,1,37,0,0,0,0,10,0,41,0,0,0,0,0,0,0,0,0,0,0,3,0,35,0,14,0,4,0,0,2,0,0,1,8,9,5,8,32,0,6,38,0,0,0,0,1,0,2
2021-05-06 05:40:20+00:00,7,0,1,4,0,0,8,0,76,49,17,0,4,1,3,0,2,3,8,471,49,38,0,0,1,66,4,11,1,0,2,0,27,0,3,28,4,5,6,0,1,0,0,3,100,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,10,34,0,0,38,0,0,34,1,6,0,90,52,0,0,0,7,0,14,0,0,13,17,173,0,2,1,0,0,0,2,4,287,0,38,0,0,4,1,17,0,44,0,0,0,0,0,0,0,1,0,0,0,0,11,41,0,8,0,8,0,0,6,0,0,1,2,4,2,1,34,0,6,74,1,0,0,0,3,5,1
2021-05-06 06:04:39+00:00,0,0,1,2,0,1,1,0,63,16,12,0,0,2,2,1,0,2,7,319,25,26,0,0,0,58,0,3,4,0,0,0,12,0,2,34,2,6,6,0,1,0,0,1,119,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,41,0,2,28,2,6,0,47,36,0,0,0,6,0,5,0,0,7,11,182,0,0,0,0,0,0,0,2,121,0,37,0,1,1,0,10,0,30,0,1,0,0,0,0,0,0,0,0,0,8,3,49,0,12,1,8,0,0,2,1,0,1,4,9,6,3,34,0,6,58,1,0,0,0,7,2,3
2021-05-06 06:28:59+00:00,1,1,3,2,0,0,0,0,85,17,12,0,2,0,3,0,0,5,5,457,24,28,0,0,1,64,6,3,1,1,3,0,20,0,1,24,2,5,5,0,4,1,0,1,106,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,26,0,2,28,0,3,0,59,41,0,0,1,5,0,8,1,0,19,13,185,0,2,0,0,0,0,1,6,187,0,30,0,0,1,0,17,0,46,0,0,0,0,0,0,1,1,0,0,0,7,1,41,0,5,0,7,0,0,1,0,0,1,3,16,4,1,31,2,8,68,2,0,0,0,9,0,1
2021-05-06 06:53:18+00:00,3,0,0,1,0,2,3,0,75,30,15,0,0,0,3,0,0,5,6,457,37,48,1,0,0,82,3,3,1,0,0,0,35,0,1,31,3,8,3,0,1,0,0,4,73,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,15,14,0,0,26,0,5,27,1,5,0,97,40,0,0,0,6,0,8,1,0,16,10,129,0,3,1,0,0,0,0,1,298,0,22,1,0,1,1,18,0,44,0,2,0,0,0,0,0,0,0,0,0,3,12,30,0,19,1,4,0,1,10,0,0,0,5,6,6,5,27,0,7,90,1,0,0,1,11,0,2
2021-05-06 07:17:37+00:00,2,0,4,5,1,2,6,0,100,41,8,0,3,1,9,1,0,3,7,559,44,50,0,0,1,98,3,8,2,0,1,0,29,1,3,39,3,5,8,0,3,0,0,2,82,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,18,15,1,0,26,0,4,15,1,1,1,112,30,0,0,1,17,0,16,1,0,13,21,177,0,3,0,0,0,0,0,2,377,0,26,0,0,0,0,39,0,45,0,0,0,0,0,0,0,1,0,0,0,1,9,40,3,8,0,7,1,0,8,1,0,2,1,7,3,7,21,0,8,108,0,0,0,0,8,3,2
2021-05-06 07:41:57+00:00,3,0,2,0,1,1,3,0,104,40,10,0,1,2,3,0,0,1,7,443,46,51,0,0,2,106,3,10,2,0,1,0,40,0,0,15,0,9,4,0,0,0,0,0,86,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,29,0,3,33,1,4,0,172,24,1,0,0,9,0,23,0,0,19,13,198,0,4,0,0,0,0,0,1,453,0,33,0,0,2,0,32,0,26,0,0,0,0,0,0,0,0,0,0,0,0,18,48,0,10,2,17,0,0,7,0,0,0,6,8,7,7,25,1,9,74,0,0,0,0,7,0,1
2021-05-06 08:06:16+00:00,2,2,0,1,0,2,4,1,135,39,13,0,4,1,8,0,3,6,5,308,41,34,0,1,0,59,2,6,1,0,3,0,37,0,2,28,2,8,10,0,0,0,0,0,100,0,1,0,1,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,27,19,0,0,31,0,2,13,0,4,0,184,20,0,0,0,11,0,24,1,0,10,10,192,0,2,0,0,0,0,0,1,556,0,25,0,0,0,0,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,11,72,1,9,0,10,0,0,8,0,0,1,6,2,5,4,33,1,14,64,1,0,0,0,5,1,2
2021-05-06 08:30:35+00:00,1,0,1,0,0,3,4,1,120,60,15,0,1,4,8,0,1,3,4,357,42,42,0,0,1,81,3,15,2,1,1,0,19,0,1,18,5,15,8,0,2,0,0,2,78,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,15,9,0,0,26,0,0,20,1,4,1,169,22,0,0,0,14,0,21,0,0,15,21,306,0,6,0,0,0,0,0,4,496,0,41,0,0,3,0,29,0,17,0,1,0,0,0,0,0,0,0,0,0,0,10,50,0,12,1,9,0,0,13,0,0,1,3,3,9,9,23,2,13,81,0,0,0,0,8,0,1
2021-05-06 08:54:54+00:00,2,0,0,0,0,3,1,0,128,70,4,0,2,3,3,1,1,3,4,359,37,47,0,0,0,85,2,9,2,0,0,0,30,0,2,34,3,7,7,0,1,0,0,0,95,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,15,12,0,0,29,0,1,23,2,9,0,138,26,0,0,0,11,0,24,0,0,14,13,194,0,7,0,0,0,0,1,3,529,0,29,0,0,2,0,29,0,24,0,0,0,0,1,0,0,1,0,0,0,2,17,32,0,6,0,9,0,0,6,0,0,2,5,6,3,8,28,0,11,71,0,0,0,0,6,0,1
2021-05-06 09:19:13+00:00,2,0,1,1,0,2,3,0,102,47,11,0,4,1,5,0,0,4,5,379,41,40,0,0,0,68,4,11,1,0,2,0,36,0,2,31,4,3,7,0,1,0,0,3,98,0,0,0,0,1,0,6,1,0,0,0,0,2,0,0,0,0,0,2,21,14,0,0,41,0,4,28,2,4,0,175,25,0,0,2,13,0,23,1,0,10,20,196,0,3,0,0,0,0,1,2,543,0,28,0,0,0,0,25,0,22,0,1,0,0,0,0,0,0,0,0,0,2,17,49,1,9,0,13,0,0,11,0,0,0,6,10,3,5,28,0,17,70,0,0,0,0,6,4,3
2021-05-06 09:43:31+00:00,0,0,1,1,0,0,3,0,123,54,13,0,0,1,2,0,1,5,6,358,38,48,0,0,0,51,3,7,1,0,4,0,27,0,3,25,2,3,5,0,0,0,0,3,101,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,20,17,0,0,32,0,4,25,2,4,0,166,16,0,0,0,5,0,21,0,0,4,17,184,0,6,0,0,0,0,1,3,518,0,27,0,0,5,0,27,1,30,0,0,0,0,0,0,0,0,0,0,0,0,10,39,0,9,0,9,0,0,16,0,0,1,8,7,3,1,32,1,13,72,1,0,0,0,7,0,1
2021-05-06 10:07:49+00:00,3,0,1,0,1,2,6,0,114,47,8,1,1,5,7,0,3,3,8,353,41,40,0,0,0,67,1,2,4,1,1,0,20,0,2,22,0,7,8,0,1,0,0,7,95,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,24,19,0,0,35,1,4,16,3,5,0,179,30,0,0,0,7,0,26,0,0,10,21,172,0,6,0,0,0,0,0,4,553,0,26,0,0,2,0,24,0,25,1,0,0,0,0,0,0,1,0,1,0,2,11,36,1,7,0,9,0,0,16,0,0,0,4,9,3,7,40,1,6,82,0,0,0,0,5,0,3
2021-05-06 10:32:09+00:00,4,0,1,0,0,2,5,0,93,49,10,0,5,0,9,2,0,2,3,458,68,52,0,0,0,101,1,1,3,1,2,0,40,0,1,32,2,8,8,0,1,0,0,2,89,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,14,9,1,0,27,0,3,16,0,3,0,126,27,0,0,1,11,0,30,0,0,12,21,101,0,6,0,0,0,0,0,2,611,0,24,0,0,2,0,32,0,38,0,0,0,0,0,0,0,0,0,1,0,2,21,36,0,11,0,10,0,1,12,0,0,0,11,3,2,4,27,2,8,105,1,0,0,0,5,3,1
2021-05-06 11:29:17+00:00,5,0,0,1,0,2,3,1,93,59,6,0,1,3,6,0,2,5,7,257,45,41,0,0,2,54,0,2,1,0,1,0,22,1,2,33,2,10,4,0,2,1,0,3,69,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,18,7,0,0,27,1,1,23,0,7,0,100,28,0,0,0,13,0,33,2,0,13,20,223,0,2,1,0,0,0,0,1,618,0,39,0,0,4,0,38,0,12,0,0,0,0,0,0,0,1,0,0,0,0,15,127,1,9,0,8,0,1,6,0,0,0,6,1,2,8,14,1,12,49,1,0,0,0,4,0,6
2021-05-06 11:53:36+00:00,3,0,1,0,1,1,1,0,100,50,9,0,3,2,3,0,0,1,8,245,51,29,0,1,0,59,2,7,4,0,4,1,14,0,2,15,1,10,14,0,0,0,0,1,94,0,0,0,1,0,0,5,2,1,0,0,0,2,0,0,0,0,0,1,17,16,0,0,22,1,2,22,2,3,0,135,18,0,0,1,10,0,29,0,0,8,14,183,1,4,0,0,0,0,0,4,580,0,39,0,0,2,0,30,0,22,0,0,0,0,0,0,0,1,0,0,0,0,15,78,0,10,0,10,0,0,7,0,0,0,6,6,3,9,22,1,11,59,1,0,0,0,9,1,2
2021-05-06 12:17:54+00:00,4,0,2,1,0,0,4,0,121,59,5,0,2,5,2,0,2,5,6,236,43,34,0,0,1,35,0,12,3,0,2,0,26,0,1,16,4,15,2,0,1,0,0,2,110,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,37,0,4,23,0,2,1,152,26,0,0,0,6,0,18,0,0,8,12,190,0,1,0,0,0,0,1,1,573,0,28,1,0,1,0,25,0,15,0,0,0,0,0,0,0,1,0,0,0,1,7,63,0,8,0,8,0,0,2,0,0,1,4,4,3,4,35,0,17,74,0,0,0,0,4,0,3
2021-05-06 12:42:13+00:00,3,0,0,0,0,2,1,0,88,39,6,0,0,4,4,1,0,4,4,191,43,30,0,0,1,26,1,1,3,0,1,0,16,0,1,12,3,4,4,1,0,0,0,2,93,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,18,9,2,0,23,0,2,19,0,6,0,119,27,0,0,0,11,0,27,0,0,6,14,179,0,2,1,0,0,0,1,3,502,0,25,0,0,1,0,26,0,10,0,0,0,1,0,0,0,0,0,1,0,1,8,62,0,8,0,10,0,0,10,0,0,1,1,2,5,6,33,0,8,78,1,0,0,0,6,0,2
2021-05-06 13:06:32+00:00,13,0,1,1,0,2,4,2,104,64,11,0,3,6,4,0,2,3,13,264,48,40,0,0,1,51,3,3,3,0,5,0,25,0,3,21,3,11,14,0,3,0,0,1,93,0,0,0,1,0,0,7,2,1,0,0,0,3,0,0,0,0,0,1,10,10,0,0,23,0,2,23,0,6,0,135,28,0,0,1,15,0,29,1,0,6,17,146,0,3,0,0,0,0,0,4,659,0,32,0,0,1,0,35,0,16,0,0,0,0,0,0,0,0,0,0,0,0,11,56,0,7,0,10,0,0,8,0,0,0,9,5,5,4,21,2,14,92,2,0,0,0,6,2,1
2021-05-06 13:30:51+00:00,8,0,1,0,1,0,3,0,99,66,16,0,2,2,4,0,1,1,12,251,43,32,0,0,0,39,0,3,2,0,1,0,18,0,0,21,2,13,9,0,1,0,0,2,111,0,0,0,1,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,17,11,0,0,22,0,1,20,2,5,0,95,28,0,0,0,6,0,25,0,1,4,14,151,0,1,0,0,0,1,2,1,647,0,40,0,0,4,0,38,0,16,0,0,1,0,0,0,0,0,0,0,0,2,9,64,0,11,0,10,0,0,6,0,0,0,3,7,3,5,33,0,5,67,0,0,0,0,6,1,3
2021-05-06 13:55:11+00:00,6,1,2,2,1,2,3,0,106,54,10,0,1,1,1,0,0,4,11,282,46,38,0,0,2,44,3,1,1,0,4,0,29,0,1,34,1,9,5,0,1,0,0,2,123,0,0,0,0,1,0,2,2,1,0,0,0,1,0,0,0,0,0,1,12,16,0,0,29,0,1,23,2,1,1,139,26,1,0,0,5,0,27,0,0,10,20,174,0,1,0,0,0,0,1,2,634,0,44,0,0,2,0,31,0,20,0,0,0,0,0,0,0,0,0,0,0,1,14,62,0,9,0,8,0,0,11,0,0,0,8,3,2,9,26,2,15,92,0,0,0,0,7,1,5
2021-05-06 14:19:32+00:00,5,0,0,1,0,3,2,0,77,57,7,0,1,5,3,0,0,2,4,269,47,36,0,0,0,39,2,2,4,0,2,0,24,0,1,24,1,8,6,0,2,0,0,4,120,0,0,0,1,0,0,3,2,0,0,0,0,1,0,2,0,0,0,1,17,13,0,0,32,0,2,14,0,5,0,130,26,0,0,0,11,0,34,1,0,3,18,159,0,5,0,0,0,0,1,7,593,0,35,0,0,2,1,28,0,22,0,0,0,1,0,0,0,0,0,1,0,2,7,70,0,7,0,9,1,0,10,0,0,0,4,2,1,8,34,1,17,75,0,0,0,0,3,1,8
2021-05-06 15:14:30+00:00,4,0,3,0,0,4,5,1,83,69,16,0,0,2,5,0,2,4,6,424,36,52,0,0,1,59,0,1,2,0,3,1,26,0,2,28,3,14,1,0,1,0,0,6,103,0,0,0,1,1,0,3,1,0,0,0,0,1,0,0,0,1,0,1,12,13,1,0,24,0,2,19,0,3,0,80,23,0,0,0,11,0,20,2,0,9,19,98,0,5,0,0,0,0,0,1,615,0,36,0,0,0,0,24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,43,1,13,0,7,0,0,2,0,0,0,9,3,6,1,28,0,3,121,0,0,0,0,8,2,6
2021-05-06 15:38:49+00:00,6,1,1,0,1,0,3,0,69,50,13,1,5,4,1,0,0,4,9,393,44,33,0,0,0,55,0,1,3,0,0,0,31,0,0,29,1,10,5,0,2,0,0,3,124,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,7,16,2,0,26,0,3,20,0,6,0,87,32,0,0,0,5,0,20,0,0,11,21,118,1,3,0,0,0,0,1,1,599,0,35,0,0,0,1,23,0,28,0,0,0,1,0,0,0,0,0,0,0,0,9,52,0,9,1,16,0,0,6,1,0,1,7,8,6,4,31,2,15,118,0,0,0,0,4,4,2
2021-05-06 16:03:07+00:00,6,0,1,0,0,2,5,2,126,45,8,0,5,3,2,0,0,4,7,296,57,41,0,0,0,47,2,3,2,0,0,0,28,0,0,20,2,16,4,0,1,0,0,2,129,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,25,18,0,0,39,0,4,26,1,5,0,119,30,0,0,0,6,0,22,1,0,8,23,140,0,1,0,1,0,0,1,1,613,1,46,0,0,1,0,32,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,50,0,11,0,9,0,0,6,0,0,0,6,8,1,7,39,0,18,119,0,0,0,0,7,2,3
2021-05-06 16:27:26+00:00,4,0,1,0,0,0,7,0,110,50,9,0,0,5,0,0,1,7,5,267,51,49,0,0,1,38,1,2,2,0,3,0,32,1,0,31,3,14,6,0,3,0,0,3,133,0,0,0,0,1,0,4,5,1,0,0,0,2,0,1,0,0,0,1,14,13,0,0,34,0,3,20,2,6,0,182,20,1,0,1,9,0,22,1,0,9,25,148,0,4,0,0,0,0,1,4,663,0,56,0,0,2,0,28,0,24,0,0,0,0,1,0,0,0,0,0,0,1,16,43,0,10,0,13,0,0,7,0,0,0,7,5,1,9,43,1,6,102,0,0,0,0,5,3,1
2021-05-06 16:51:45+00:00,1,0,0,1,3,1,2,0,73,53,9,0,3,4,6,1,0,5,12,226,39,30,0,0,0,38,1,2,6,0,2,0,21,1,2,20,0,15,10,0,1,0,0,2,143,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,9,11,0,0,46,0,1,23,1,4,1,101,18,0,0,0,9,1,21,0,0,11,16,99,1,7,0,0,0,0,0,0,603,0,31,0,0,3,0,14,0,10,1,0,0,0,0,0,0,0,0,1,0,0,12,41,0,13,0,5,0,0,4,0,0,0,4,5,4,2,39,0,14,85,0,0,0,0,0,4,1
2021-05-06 17:16:03+00:00,5,0,0,1,2,1,2,0,101,64,4,0,3,1,3,0,0,12,18,263,53,41,0,0,0,37,1,0,1,0,3,0,29,0,2,23,0,7,3,0,1,0,0,3,158,0,0,0,1,0,0,3,3,0,0,0,0,1,0,0,0,0,0,1,17,14,0,0,54,0,2,17,6,6,0,139,24,0,0,2,5,0,24,0,0,7,13,136,0,3,0,0,0,0,1,3,579,0,62,0,0,3,0,17,0,14,0,1,0,1,0,0,0,0,0,0,0,1,11,55,0,6,0,7,0,0,8,0,0,0,3,4,3,5,58,1,12,74,2,0,0,0,3,1,5
2021-05-06 17:40:22+00:00,3,0,1,0,1,0,5,0,98,66,6,0,2,1,3,0,0,10,17,266,51,53,0,0,0,35,3,0,4,0,2,0,32,1,2,16,2,9,5,0,1,0,0,0,166,0,1,1,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,16,15,0,0,27,0,2,21,1,3,0,130,10,0,0,0,5,0,33,1,0,8,25,133,0,2,0,1,0,0,1,6,588,0,40,0,0,1,0,29,0,23,0,0,0,0,0,0,0,0,0,0,0,0,9,44,0,15,0,11,0,0,5,0,1,0,6,10,5,3,51,2,6,67,0,0,0,0,4,1,1
2021-05-06 18:04:40+00:00,2,0,0,4,0,2,3,1,77,70,6,0,3,0,0,0,0,5,9,234,47,50,0,0,0,36,2,3,2,0,1,0,22,0,1,20,2,13,3,0,1,0,0,2,136,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,16,0,0,47,1,1,21,3,5,0,154,25,0,0,0,6,0,16,0,0,14,20,171,0,6,0,0,0,0,0,3,651,0,59,0,0,3,1,34,0,20,0,0,0,0,0,0,0,0,0,0,0,0,15,43,0,12,2,16,0,0,5,0,0,2,7,4,3,4,51,0,13,88,0,0,0,0,5,2,0
2021-05-06 18:28:59+00:00,2,0,3,2,0,0,7,0,89,70,6,0,2,1,3,0,1,2,13,231,42,40,0,0,0,29,1,10,6,0,4,0,20,0,0,17,1,6,6,0,2,0,0,1,147,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,14,15,0,0,45,0,1,23,1,4,0,135,21,0,0,1,4,0,22,0,0,6,28,180,0,4,0,0,0,0,0,2,570,0,60,0,0,4,0,38,0,28,0,1,0,0,0,0,0,0,0,0,0,1,8,39,0,8,1,7,0,0,6,0,0,0,1,3,2,6,56,2,12,90,0,0,0,0,4,1,0
2021-05-06 18:53:17+00:00,1,0,0,1,0,0,4,0,94,74,0,0,0,1,1,2,0,5,11,225,47,37,0,0,1,34,0,8,4,0,5,1,16,0,1,16,0,7,1,1,2,0,0,1,141,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,13,14,1,0,58,0,2,10,4,6,0,150,26,0,0,0,5,0,15,0,0,12,12,173,0,3,0,0,0,0,0,1,458,0,59,0,0,4,0,15,0,10,0,0,0,0,0,0,1,0,0,0,0,2,11,30,0,11,0,2,0,0,5,0,0,0,3,5,3,6,50,0,13,71,0,0,0,0,7,1,1
2021-05-06 19:17:35+00:00,2,0,1,0,0,1,4,0,97,73,2,0,2,1,1,0,1,4,16,221,31,31,0,0,0,44,2,14,2,0,4,0,15,1,2,15,1,7,3,0,1,0,0,2,147,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0,0,47,1,4,19,2,6,0,158,16,0,0,0,5,0,21,1,0,19,23,365,0,4,0,0,0,0,0,3,428,0,82,0,0,3,0,34,0,14,0,0,0,0,0,0,0,0,0,0,0,1,12,39,0,11,0,5,0,0,4,0,0,1,0,4,2,10,48,2,11,75,0,0,0,0,5,1,1
2021-05-06 19:41:55+00:00,1,0,0,2,0,0,2,0,96,67,2,0,0,2,1,0,3,4,7,227,33,35,0,0,0,39,1,9,2,0,2,0,25,0,1,15,1,10,7,0,0,0,0,0,146,0,0,0,0,2,0,4,1,2,0,0,0,0,0,0,0,1,0,1,16,12,0,0,47,0,1,29,1,7,1,145,35,0,0,0,7,0,16,1,0,10,16,208,0,6,0,0,0,0,1,3,520,0,57,0,0,2,0,32,0,17,1,0,0,0,0,0,0,0,0,0,0,1,10,48,0,15,0,4,0,0,4,0,0,1,7,6,2,6,47,1,9,69,0,0,0,0,4,1,1
2021-05-06 20:06:13+00:00,0,0,0,0,0,0,2,0,69,70,5,0,1,0,2,0,0,7,8,209,30,31,0,1,0,30,0,3,5,0,2,0,18,0,0,13,0,9,5,0,1,0,0,2,146,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,12,18,0,0,64,0,2,20,2,4,0,121,26,0,0,0,8,0,18,0,0,17,16,251,0,3,0,0,0,0,2,2,422,0,54,0,0,3,0,20,0,17,0,0,0,0,0,0,0,0,0,0,0,0,11,33,0,14,0,2,0,0,7,0,0,0,5,3,2,5,51,1,5,69,0,0,0,0,1,0,2
